id_pesan,id_pelanggan,nama_pelanggan,kota,negara,id_produk,nama_produk,kategori_produk,harga,jumlah_transaksi,diskon,status_diskon,tanggal_pesan,tahun,bulan,kode_bulan,tanggal,hari,estimasi_tiba,tanggal_tiba,lama_pengiriman,status_pengiriman,id_shipper,nama_jasa_pengiriman,revenue
10387,SANTG,Santé Gourmet,Stavern,Norway,28,Rössle Sauerkraut,Produce,36.4,6,0.0,No Discount,1996-12-18,1996,December,12,18,Wednesday,1997-01-15,1996-12-20,2,Tepat Waktu,2,United Package,218.39999999999998
10387,SANTG,Santé Gourmet,Stavern,Norway,59,Raclette Courdavault,Dairy Products,44.0,12,0.0,No Discount,1996-12-18,1996,December,12,18,Wednesday,1997-01-15,1996-12-20,2,Tepat Waktu,2,United Package,528.0
10387,SANTG,Santé Gourmet,Stavern,Norway,71,Flotemysost,Dairy Products,17.2,15,0.0,No Discount,1996-12-18,1996,December,12,18,Wednesday,1997-01-15,1996-12-20,2,Tepat Waktu,2,United Package,258.0
10388,SEVES,Seven Seas Imports,London,UK,45,Rogede sild,Seafood,7.6,15,0.2,Discount,1996-12-19,1996,December,12,19,Thursday,1997-01-16,1996-12-20,1,Tepat Waktu,1,Speedy Express,91.2
10388,SEVES,Seven Seas Imports,London,UK,52,Filo Mix,Grains/Cereals,5.6,20,0.2,Discount,1996-12-19,1996,December,12,19,Thursday,1997-01-16,1996-12-20,1,Tepat Waktu,1,Speedy Express,89.60000000000001
10388,SEVES,Seven Seas Imports,London,UK,53,Perth Pasties,Meat/Poultry,26.2,40,0.0,No Discount,1996-12-19,1996,December,12,19,Thursday,1997-01-16,1996-12-20,1,Tepat Waktu,1,Speedy Express,1048.0
10389,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,10,Ikura,Seafood,24.8,16,0.0,No Discount,1996-12-20,1996,December,12,20,Friday,1997-01-17,1996-12-24,4,Tepat Waktu,2,United Package,396.8
10389,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,55,Pâté chinois,Meat/Poultry,19.2,15,0.0,No Discount,1996-12-20,1996,December,12,20,Friday,1997-01-17,1996-12-24,4,Tepat Waktu,2,United Package,288.0
10389,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,62,Tarte au sucre,Confections,39.4,20,0.0,No Discount,1996-12-20,1996,December,12,20,Friday,1997-01-17,1996-12-24,4,Tepat Waktu,2,United Package,788.0
10389,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,70,Outback Lager,Beverages,12.0,30,0.0,No Discount,1996-12-20,1996,December,12,20,Friday,1997-01-17,1996-12-24,4,Tepat Waktu,2,United Package,360.0
10390,ERNSH,Ernst Handel,Graz,Austria,31,Gorgonzola Telino,Dairy Products,10.0,60,0.1,Discount,1996-12-23,1996,December,12,23,Monday,1997-01-20,1996-12-26,3,Tepat Waktu,1,Speedy Express,540.0
10390,ERNSH,Ernst Handel,Graz,Austria,35,Steeleye Stout,Beverages,14.4,40,0.1,Discount,1996-12-23,1996,December,12,23,Monday,1997-01-20,1996-12-26,3,Tepat Waktu,1,Speedy Express,518.4
10390,ERNSH,Ernst Handel,Graz,Austria,46,Spegesild,Seafood,9.6,45,0.0,No Discount,1996-12-23,1996,December,12,23,Monday,1997-01-20,1996-12-26,3,Tepat Waktu,1,Speedy Express,432.0
10390,ERNSH,Ernst Handel,Graz,Austria,72,Mozzarella di Giovanni,Dairy Products,27.8,24,0.1,Discount,1996-12-23,1996,December,12,23,Monday,1997-01-20,1996-12-26,3,Tepat Waktu,1,Speedy Express,600.48
10391,DRACD,Drachenblut Delikatessen,Aachen,Germany,13,Konbu,Seafood,4.8,18,0.0,No Discount,1996-12-23,1996,December,12,23,Monday,1997-01-20,1996-12-31,8,Tepat Waktu,3,Federal Shipping,86.39999999999999
10392,PICCO,Piccolo und mehr,Salzburg,Austria,69,Gudbrandsdalsost,Dairy Products,28.8,50,0.0,No Discount,1996-12-24,1996,December,12,24,Tuesday,1997-01-21,1997-01-01,8,Tepat Waktu,3,Federal Shipping,1440.0
10393,SAVEA,Save-a-lot Markets,Boise,USA,2,Chang,Beverages,15.2,25,0.25,Discount,1996-12-25,1996,December,12,25,Wednesday,1997-01-22,1997-01-03,9,Tepat Waktu,3,Federal Shipping,285.0
10393,SAVEA,Save-a-lot Markets,Boise,USA,14,Tofu,Produce,18.6,42,0.25,Discount,1996-12-25,1996,December,12,25,Wednesday,1997-01-22,1997-01-03,9,Tepat Waktu,3,Federal Shipping,585.9000000000001
10393,SAVEA,Save-a-lot Markets,Boise,USA,25,NuNuCa Nuß-Nougat-Creme,Confections,11.2,7,0.25,Discount,1996-12-25,1996,December,12,25,Wednesday,1997-01-22,1997-01-03,9,Tepat Waktu,3,Federal Shipping,58.8
10393,SAVEA,Save-a-lot Markets,Boise,USA,26,Gumbär Gummibärchen,Confections,24.9,70,0.25,Discount,1996-12-25,1996,December,12,25,Wednesday,1997-01-22,1997-01-03,9,Tepat Waktu,3,Federal Shipping,1307.25
10393,SAVEA,Save-a-lot Markets,Boise,USA,31,Gorgonzola Telino,Dairy Products,10.0,32,0.0,No Discount,1996-12-25,1996,December,12,25,Wednesday,1997-01-22,1997-01-03,9,Tepat Waktu,3,Federal Shipping,320.0
10394,HUNGC,Hungry Coyote Import Store,Elgin,USA,13,Konbu,Seafood,4.8,10,0.0,No Discount,1996-12-25,1996,December,12,25,Wednesday,1997-01-22,1997-01-03,9,Tepat Waktu,3,Federal Shipping,48.0
10394,HUNGC,Hungry Coyote Import Store,Elgin,USA,62,Tarte au sucre,Confections,39.4,10,0.0,No Discount,1996-12-25,1996,December,12,25,Wednesday,1997-01-22,1997-01-03,9,Tepat Waktu,3,Federal Shipping,394.0
10395,HILAA,HILARION-Abastos,San Cristóbal,Venezuela,46,Spegesild,Seafood,9.6,28,0.1,Discount,1996-12-26,1996,December,12,26,Thursday,1997-01-23,1997-01-03,8,Tepat Waktu,1,Speedy Express,241.92000000000002
10395,HILAA,HILARION-Abastos,San Cristóbal,Venezuela,53,Perth Pasties,Meat/Poultry,26.2,70,0.1,Discount,1996-12-26,1996,December,12,26,Thursday,1997-01-23,1997-01-03,8,Tepat Waktu,1,Speedy Express,1650.6000000000001
10395,HILAA,HILARION-Abastos,San Cristóbal,Venezuela,69,Gudbrandsdalsost,Dairy Products,28.8,8,0.0,No Discount,1996-12-26,1996,December,12,26,Thursday,1997-01-23,1997-01-03,8,Tepat Waktu,1,Speedy Express,230.4
10396,FRANK,Frankenversand,München,Germany,23,Tunnbröd,Grains/Cereals,7.2,40,0.0,No Discount,1996-12-27,1996,December,12,27,Friday,1997-01-10,1997-01-06,10,Tepat Waktu,3,Federal Shipping,288.0
10396,FRANK,Frankenversand,München,Germany,71,Flotemysost,Dairy Products,17.2,60,0.0,No Discount,1996-12-27,1996,December,12,27,Friday,1997-01-10,1997-01-06,10,Tepat Waktu,3,Federal Shipping,1032.0
10396,FRANK,Frankenversand,München,Germany,72,Mozzarella di Giovanni,Dairy Products,27.8,21,0.0,No Discount,1996-12-27,1996,December,12,27,Friday,1997-01-10,1997-01-06,10,Tepat Waktu,3,Federal Shipping,583.8000000000001
10397,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,21,Sir Rodney's Scones,Confections,8.0,10,0.15,Discount,1996-12-27,1996,December,12,27,Friday,1997-01-24,1997-01-02,6,Tepat Waktu,1,Speedy Express,68.0
10397,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,51,Manjimup Dried Apples,Produce,42.4,18,0.15,Discount,1996-12-27,1996,December,12,27,Friday,1997-01-24,1997-01-02,6,Tepat Waktu,1,Speedy Express,648.7199999999999
10398,SAVEA,Save-a-lot Markets,Boise,USA,35,Steeleye Stout,Beverages,14.4,30,0.0,No Discount,1996-12-30,1996,December,12,30,Monday,1997-01-27,1997-01-09,10,Tepat Waktu,3,Federal Shipping,432.0
10398,SAVEA,Save-a-lot Markets,Boise,USA,55,Pâté chinois,Meat/Poultry,19.2,120,0.1,Discount,1996-12-30,1996,December,12,30,Monday,1997-01-27,1997-01-09,10,Tepat Waktu,3,Federal Shipping,2073.6
10399,VAFFE,Vaffeljernet,Århus,Denmark,68,Scottish Longbreads,Confections,10.0,60,0.0,No Discount,1996-12-31,1996,December,12,31,Tuesday,1997-01-14,1997-01-08,8,Tepat Waktu,3,Federal Shipping,600.0
10399,VAFFE,Vaffeljernet,Århus,Denmark,71,Flotemysost,Dairy Products,17.2,30,0.0,No Discount,1996-12-31,1996,December,12,31,Tuesday,1997-01-14,1997-01-08,8,Tepat Waktu,3,Federal Shipping,516.0
10399,VAFFE,Vaffeljernet,Århus,Denmark,76,Lakkalikööri,Beverages,14.4,35,0.0,No Discount,1996-12-31,1996,December,12,31,Tuesday,1997-01-14,1997-01-08,8,Tepat Waktu,3,Federal Shipping,504.0
10399,VAFFE,Vaffeljernet,Århus,Denmark,77,Original Frankfurter grüne Soße,Condiments,10.4,14,0.0,No Discount,1996-12-31,1996,December,12,31,Tuesday,1997-01-14,1997-01-08,8,Tepat Waktu,3,Federal Shipping,145.6
10400,EASTC,Eastern Connection,London,UK,29,Thüringer Rostbratwurst,Meat/Poultry,99.0,21,0.0,No Discount,1997-01-01,1997,January,1,1,Wednesday,1997-01-29,1997-01-16,15,Tepat Waktu,3,Federal Shipping,2079.0
10400,EASTC,Eastern Connection,London,UK,35,Steeleye Stout,Beverages,14.4,35,0.0,No Discount,1997-01-01,1997,January,1,1,Wednesday,1997-01-29,1997-01-16,15,Tepat Waktu,3,Federal Shipping,504.0
10400,EASTC,Eastern Connection,London,UK,49,Maxilaku,Confections,16.0,30,0.0,No Discount,1997-01-01,1997,January,1,1,Wednesday,1997-01-29,1997-01-16,15,Tepat Waktu,3,Federal Shipping,480.0
10401,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,30,Nord-Ost Matjeshering,Seafood,20.7,18,0.0,No Discount,1997-01-01,1997,January,1,1,Wednesday,1997-01-29,1997-01-10,9,Tepat Waktu,1,Speedy Express,372.59999999999997
10401,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,56,Gnocchi di nonna Alice,Grains/Cereals,30.4,70,0.0,No Discount,1997-01-01,1997,January,1,1,Wednesday,1997-01-29,1997-01-10,9,Tepat Waktu,1,Speedy Express,2128.0
10401,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,65,Louisiana Fiery Hot Pepper Sauce,Condiments,16.8,20,0.0,No Discount,1997-01-01,1997,January,1,1,Wednesday,1997-01-29,1997-01-10,9,Tepat Waktu,1,Speedy Express,336.0
10401,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,71,Flotemysost,Dairy Products,17.2,60,0.0,No Discount,1997-01-01,1997,January,1,1,Wednesday,1997-01-29,1997-01-10,9,Tepat Waktu,1,Speedy Express,1032.0
10402,ERNSH,Ernst Handel,Graz,Austria,23,Tunnbröd,Grains/Cereals,7.2,60,0.0,No Discount,1997-01-02,1997,January,1,2,Thursday,1997-02-13,1997-01-10,8,Tepat Waktu,2,United Package,432.0
10402,ERNSH,Ernst Handel,Graz,Austria,63,Vegie-spread,Condiments,35.1,65,0.0,No Discount,1997-01-02,1997,January,1,2,Thursday,1997-02-13,1997-01-10,8,Tepat Waktu,2,United Package,2281.5
10403,ERNSH,Ernst Handel,Graz,Austria,16,Pavlova,Confections,13.9,21,0.15,Discount,1997-01-03,1997,January,1,3,Friday,1997-01-31,1997-01-09,6,Tepat Waktu,3,Federal Shipping,248.115
10403,ERNSH,Ernst Handel,Graz,Austria,48,Chocolade,Confections,10.2,70,0.15,Discount,1997-01-03,1997,January,1,3,Friday,1997-01-31,1997-01-09,6,Tepat Waktu,3,Federal Shipping,606.9
10404,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,26,Gumbär Gummibärchen,Confections,24.9,30,0.05,Discount,1997-01-03,1997,January,1,3,Friday,1997-01-31,1997-01-08,5,Tepat Waktu,1,Speedy Express,709.65
10404,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,42,Singaporean Hokkien Fried Mee,Grains/Cereals,11.2,40,0.05,Discount,1997-01-03,1997,January,1,3,Friday,1997-01-31,1997-01-08,5,Tepat Waktu,1,Speedy Express,425.59999999999997
10404,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,49,Maxilaku,Confections,16.0,30,0.05,Discount,1997-01-03,1997,January,1,3,Friday,1997-01-31,1997-01-08,5,Tepat Waktu,1,Speedy Express,456.0
10405,LINOD,LINO-Delicateses,I. de Margarita,Venezuela,3,Aniseed Syrup,Condiments,8.0,50,0.0,No Discount,1997-01-06,1997,January,1,6,Monday,1997-02-03,1997-01-22,16,Tepat Waktu,1,Speedy Express,400.0
10406,QUEEN,Queen Cozinha,Sao Paulo,Brazil,1,Chai,Beverages,14.4,10,0.0,No Discount,1997-01-07,1997,January,1,7,Tuesday,1997-02-18,1997-01-13,6,Tepat Waktu,1,Speedy Express,144.0
10406,QUEEN,Queen Cozinha,Sao Paulo,Brazil,21,Sir Rodney's Scones,Confections,8.0,30,0.1,Discount,1997-01-07,1997,January,1,7,Tuesday,1997-02-18,1997-01-13,6,Tepat Waktu,1,Speedy Express,216.0
10406,QUEEN,Queen Cozinha,Sao Paulo,Brazil,28,Rössle Sauerkraut,Produce,36.4,42,0.1,Discount,1997-01-07,1997,January,1,7,Tuesday,1997-02-18,1997-01-13,6,Tepat Waktu,1,Speedy Express,1375.92
10406,QUEEN,Queen Cozinha,Sao Paulo,Brazil,36,Inlagd Sill,Seafood,15.2,5,0.1,Discount,1997-01-07,1997,January,1,7,Tuesday,1997-02-18,1997-01-13,6,Tepat Waktu,1,Speedy Express,68.4
10406,QUEEN,Queen Cozinha,Sao Paulo,Brazil,40,Boston Crab Meat,Seafood,14.7,2,0.1,Discount,1997-01-07,1997,January,1,7,Tuesday,1997-02-18,1997-01-13,6,Tepat Waktu,1,Speedy Express,26.46
10407,OTTIK,Ottilies Käseladen,Köln,Germany,11,Queso Cabrales,Dairy Products,16.8,30,0.0,No Discount,1997-01-07,1997,January,1,7,Tuesday,1997-02-04,1997-01-30,23,Tepat Waktu,2,United Package,504.0
10407,OTTIK,Ottilies Käseladen,Köln,Germany,69,Gudbrandsdalsost,Dairy Products,28.8,15,0.0,No Discount,1997-01-07,1997,January,1,7,Tuesday,1997-02-04,1997-01-30,23,Tepat Waktu,2,United Package,432.0
10407,OTTIK,Ottilies Käseladen,Köln,Germany,71,Flotemysost,Dairy Products,17.2,15,0.0,No Discount,1997-01-07,1997,January,1,7,Tuesday,1997-02-04,1997-01-30,23,Tepat Waktu,2,United Package,258.0
10408,FOLIG,Folies gourmandes,Lille,France,37,Gravad lax,Seafood,20.8,10,0.0,No Discount,1997-01-08,1997,January,1,8,Wednesday,1997-02-05,1997-01-14,6,Tepat Waktu,1,Speedy Express,208.0
10408,FOLIG,Folies gourmandes,Lille,France,54,Tourtière,Meat/Poultry,5.9,6,0.0,No Discount,1997-01-08,1997,January,1,8,Wednesday,1997-02-05,1997-01-14,6,Tepat Waktu,1,Speedy Express,35.400000000000006
10408,FOLIG,Folies gourmandes,Lille,France,62,Tarte au sucre,Confections,39.4,35,0.0,No Discount,1997-01-08,1997,January,1,8,Wednesday,1997-02-05,1997-01-14,6,Tepat Waktu,1,Speedy Express,1379.0
10409,OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,14,Tofu,Produce,18.6,12,0.0,No Discount,1997-01-09,1997,January,1,9,Thursday,1997-02-06,1997-01-14,5,Tepat Waktu,1,Speedy Express,223.20000000000002
10409,OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,21,Sir Rodney's Scones,Confections,8.0,12,0.0,No Discount,1997-01-09,1997,January,1,9,Thursday,1997-02-06,1997-01-14,5,Tepat Waktu,1,Speedy Express,96.0
10410,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,33,Geitost,Dairy Products,2.0,49,0.0,No Discount,1997-01-10,1997,January,1,10,Friday,1997-02-07,1997-01-15,5,Tepat Waktu,3,Federal Shipping,98.0
10410,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,59,Raclette Courdavault,Dairy Products,44.0,16,0.0,No Discount,1997-01-10,1997,January,1,10,Friday,1997-02-07,1997-01-15,5,Tepat Waktu,3,Federal Shipping,704.0
10411,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,41,Jack's New England Clam Chowder,Seafood,7.7,25,0.2,Discount,1997-01-10,1997,January,1,10,Friday,1997-02-07,1997-01-21,11,Tepat Waktu,3,Federal Shipping,154.0
10411,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,44,Gula Malacca,Condiments,15.5,40,0.2,Discount,1997-01-10,1997,January,1,10,Friday,1997-02-07,1997-01-21,11,Tepat Waktu,3,Federal Shipping,496.0
10411,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,59,Raclette Courdavault,Dairy Products,44.0,9,0.2,Discount,1997-01-10,1997,January,1,10,Friday,1997-02-07,1997-01-21,11,Tepat Waktu,3,Federal Shipping,316.8
10412,WARTH,Wartian Herkku,Oulu,Finland,14,Tofu,Produce,18.6,20,0.1,Discount,1997-01-13,1997,January,1,13,Monday,1997-02-10,1997-01-15,2,Tepat Waktu,2,United Package,334.8
10413,LAMAI,La maison d'Asie,Toulouse,France,1,Chai,Beverages,14.4,24,0.0,No Discount,1997-01-14,1997,January,1,14,Tuesday,1997-02-11,1997-01-16,2,Tepat Waktu,2,United Package,345.6
10413,LAMAI,La maison d'Asie,Toulouse,France,62,Tarte au sucre,Confections,39.4,40,0.0,No Discount,1997-01-14,1997,January,1,14,Tuesday,1997-02-11,1997-01-16,2,Tepat Waktu,2,United Package,1576.0
10413,LAMAI,La maison d'Asie,Toulouse,France,76,Lakkalikööri,Beverages,14.4,14,0.0,No Discount,1997-01-14,1997,January,1,14,Tuesday,1997-02-11,1997-01-16,2,Tepat Waktu,2,United Package,201.6
10414,FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,19,Teatime Chocolate Biscuits,Confections,7.3,18,0.05,Discount,1997-01-14,1997,January,1,14,Tuesday,1997-02-11,1997-01-17,3,Tepat Waktu,3,Federal Shipping,124.83
10414,FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,33,Geitost,Dairy Products,2.0,50,0.0,No Discount,1997-01-14,1997,January,1,14,Tuesday,1997-02-11,1997-01-17,3,Tepat Waktu,3,Federal Shipping,100.0
10415,HUNGC,Hungry Coyote Import Store,Elgin,USA,17,Alice Mutton,Meat/Poultry,31.2,2,0.0,No Discount,1997-01-15,1997,January,1,15,Wednesday,1997-02-12,1997-01-24,9,Tepat Waktu,1,Speedy Express,62.4
10415,HUNGC,Hungry Coyote Import Store,Elgin,USA,33,Geitost,Dairy Products,2.0,20,0.0,No Discount,1997-01-15,1997,January,1,15,Wednesday,1997-02-12,1997-01-24,9,Tepat Waktu,1,Speedy Express,40.0
10416,WARTH,Wartian Herkku,Oulu,Finland,19,Teatime Chocolate Biscuits,Confections,7.3,20,0.0,No Discount,1997-01-16,1997,January,1,16,Thursday,1997-02-13,1997-01-27,11,Tepat Waktu,3,Federal Shipping,146.0
10416,WARTH,Wartian Herkku,Oulu,Finland,53,Perth Pasties,Meat/Poultry,26.2,10,0.0,No Discount,1997-01-16,1997,January,1,16,Thursday,1997-02-13,1997-01-27,11,Tepat Waktu,3,Federal Shipping,262.0
10416,WARTH,Wartian Herkku,Oulu,Finland,57,Ravioli Angelo,Grains/Cereals,15.6,20,0.0,No Discount,1997-01-16,1997,January,1,16,Thursday,1997-02-13,1997-01-27,11,Tepat Waktu,3,Federal Shipping,312.0
10417,SIMOB,Simons bistro,Kobenhavn,Denmark,38,Côte de Blaye,Beverages,210.8,50,0.0,No Discount,1997-01-16,1997,January,1,16,Thursday,1997-02-13,1997-01-28,12,Tepat Waktu,3,Federal Shipping,10540.0
10417,SIMOB,Simons bistro,Kobenhavn,Denmark,46,Spegesild,Seafood,9.6,2,0.25,Discount,1997-01-16,1997,January,1,16,Thursday,1997-02-13,1997-01-28,12,Tepat Waktu,3,Federal Shipping,14.399999999999999
10417,SIMOB,Simons bistro,Kobenhavn,Denmark,68,Scottish Longbreads,Confections,10.0,36,0.25,Discount,1997-01-16,1997,January,1,16,Thursday,1997-02-13,1997-01-28,12,Tepat Waktu,3,Federal Shipping,270.0
10417,SIMOB,Simons bistro,Kobenhavn,Denmark,77,Original Frankfurter grüne Soße,Condiments,10.4,35,0.0,No Discount,1997-01-16,1997,January,1,16,Thursday,1997-02-13,1997-01-28,12,Tepat Waktu,3,Federal Shipping,364.0
10418,QUICK,QUICK-Stop,Cunewalde,Germany,2,Chang,Beverages,15.2,60,0.0,No Discount,1997-01-17,1997,January,1,17,Friday,1997-02-14,1997-01-24,7,Tepat Waktu,1,Speedy Express,912.0
10418,QUICK,QUICK-Stop,Cunewalde,Germany,47,Zaanse koeken,Confections,7.6,55,0.0,No Discount,1997-01-17,1997,January,1,17,Friday,1997-02-14,1997-01-24,7,Tepat Waktu,1,Speedy Express,418.0
10418,QUICK,QUICK-Stop,Cunewalde,Germany,61,Sirop d'érable,Condiments,22.8,16,0.0,No Discount,1997-01-17,1997,January,1,17,Friday,1997-02-14,1997-01-24,7,Tepat Waktu,1,Speedy Express,364.8
10418,QUICK,QUICK-Stop,Cunewalde,Germany,74,Longlife Tofu,Produce,8.0,15,0.0,No Discount,1997-01-17,1997,January,1,17,Friday,1997-02-14,1997-01-24,7,Tepat Waktu,1,Speedy Express,120.0
10419,RICSU,Richter Supermarkt,Genève,Switzerland,60,Camembert Pierrot,Dairy Products,27.2,60,0.05,Discount,1997-01-20,1997,January,1,20,Monday,1997-02-17,1997-01-30,10,Tepat Waktu,2,United Package,1550.3999999999999
10419,RICSU,Richter Supermarkt,Genève,Switzerland,69,Gudbrandsdalsost,Dairy Products,28.8,20,0.05,Discount,1997-01-20,1997,January,1,20,Monday,1997-02-17,1997-01-30,10,Tepat Waktu,2,United Package,547.1999999999999
10420,WELLI,Wellington Importadora,Resende,Brazil,9,Mishi Kobe Niku,Meat/Poultry,77.6,20,0.1,Discount,1997-01-21,1997,January,1,21,Tuesday,1997-02-18,1997-01-27,6,Tepat Waktu,1,Speedy Express,1396.8
10420,WELLI,Wellington Importadora,Resende,Brazil,13,Konbu,Seafood,4.8,2,0.1,Discount,1997-01-21,1997,January,1,21,Tuesday,1997-02-18,1997-01-27,6,Tepat Waktu,1,Speedy Express,8.64
10420,WELLI,Wellington Importadora,Resende,Brazil,70,Outback Lager,Beverages,12.0,8,0.1,Discount,1997-01-21,1997,January,1,21,Tuesday,1997-02-18,1997-01-27,6,Tepat Waktu,1,Speedy Express,86.4
10420,WELLI,Wellington Importadora,Resende,Brazil,73,Röd Kaviar,Seafood,12.0,20,0.1,Discount,1997-01-21,1997,January,1,21,Tuesday,1997-02-18,1997-01-27,6,Tepat Waktu,1,Speedy Express,216.0
10421,QUEDE,Que Delícia,Rio de Janeiro,Brazil,19,Teatime Chocolate Biscuits,Confections,7.3,4,0.15,Discount,1997-01-21,1997,January,1,21,Tuesday,1997-03-04,1997-01-27,6,Tepat Waktu,1,Speedy Express,24.82
10421,QUEDE,Que Delícia,Rio de Janeiro,Brazil,26,Gumbär Gummibärchen,Confections,24.9,30,0.0,No Discount,1997-01-21,1997,January,1,21,Tuesday,1997-03-04,1997-01-27,6,Tepat Waktu,1,Speedy Express,747.0
10421,QUEDE,Que Delícia,Rio de Janeiro,Brazil,53,Perth Pasties,Meat/Poultry,26.2,15,0.15,Discount,1997-01-21,1997,January,1,21,Tuesday,1997-03-04,1997-01-27,6,Tepat Waktu,1,Speedy Express,334.05
10421,QUEDE,Que Delícia,Rio de Janeiro,Brazil,77,Original Frankfurter grüne Soße,Condiments,10.4,10,0.15,Discount,1997-01-21,1997,January,1,21,Tuesday,1997-03-04,1997-01-27,6,Tepat Waktu,1,Speedy Express,88.39999999999999
10422,FRANS,Franchi S.p.A.,Torino,Italy,26,Gumbär Gummibärchen,Confections,24.9,2,0.0,No Discount,1997-01-22,1997,January,1,22,Wednesday,1997-02-19,1997-01-31,9,Tepat Waktu,1,Speedy Express,49.8
10423,GOURL,Gourmet Lanchonetes,Campinas,Brazil,31,Gorgonzola Telino,Dairy Products,10.0,14,0.0,No Discount,1997-01-23,1997,January,1,23,Thursday,1997-02-06,1997-02-24,32,Terlambat,3,Federal Shipping,140.0
10423,GOURL,Gourmet Lanchonetes,Campinas,Brazil,59,Raclette Courdavault,Dairy Products,44.0,20,0.0,No Discount,1997-01-23,1997,January,1,23,Thursday,1997-02-06,1997-02-24,32,Terlambat,3,Federal Shipping,880.0
10424,MEREP,Mère Paillarde,Montréal,Canada,35,Steeleye Stout,Beverages,14.4,60,0.2,Discount,1997-01-23,1997,January,1,23,Thursday,1997-02-20,1997-01-27,4,Tepat Waktu,2,United Package,691.2
10424,MEREP,Mère Paillarde,Montréal,Canada,38,Côte de Blaye,Beverages,210.8,49,0.2,Discount,1997-01-23,1997,January,1,23,Thursday,1997-02-20,1997-01-27,4,Tepat Waktu,2,United Package,8263.36
10424,MEREP,Mère Paillarde,Montréal,Canada,68,Scottish Longbreads,Confections,10.0,30,0.2,Discount,1997-01-23,1997,January,1,23,Thursday,1997-02-20,1997-01-27,4,Tepat Waktu,2,United Package,240.0
10425,LAMAI,La maison d'Asie,Toulouse,France,55,Pâté chinois,Meat/Poultry,19.2,10,0.25,Discount,1997-01-24,1997,January,1,24,Friday,1997-02-21,1997-02-14,21,Tepat Waktu,2,United Package,144.0
10425,LAMAI,La maison d'Asie,Toulouse,France,76,Lakkalikööri,Beverages,14.4,20,0.25,Discount,1997-01-24,1997,January,1,24,Friday,1997-02-21,1997-02-14,21,Tepat Waktu,2,United Package,216.0
10426,GALED,Galería del gastrónomo,Barcelona,Spain,56,Gnocchi di nonna Alice,Grains/Cereals,30.4,5,0.0,No Discount,1997-01-27,1997,January,1,27,Monday,1997-02-24,1997-02-06,10,Tepat Waktu,1,Speedy Express,152.0
10426,GALED,Galería del gastrónomo,Barcelona,Spain,64,Wimmers gute Semmelknödel,Grains/Cereals,26.6,7,0.0,No Discount,1997-01-27,1997,January,1,27,Monday,1997-02-24,1997-02-06,10,Tepat Waktu,1,Speedy Express,186.20000000000002
